Datetime,Text
2022-04-04 22:20:54+00:00,@_Lady_Crypto_ #mana available supply 1.5 B According to #CoinGecko
2022-04-04 22:20:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $NMR or #NMR
2. $MATIC or #MATIC
3. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/CMJ9fyhGwV"
2022-04-04 22:04:43+00:00,@enginerdoganxu Sepetimin yarsı #sand diğeri #mana düşüş mü bekliyorsun usta
2022-04-04 22:03:01+00:00,13.43% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $2.595 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $2.998. CLICK https://t.co/1CmU9SNYbe to track. #MANAbyTorshis
2022-04-04 22:02:22+00:00,"$Df birseyler deniyecek  takip %50

#btc #eth #mana #sand"
2022-04-04 22:00:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $NMR or #NMR
2. $MATIC or #MATIC
3. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/5Dn5gX2KCq"
2022-04-04 21:53:11+00:00,"#おはミコ です(*ˊᵕˋ*)੭ ੈ⭐*ﾟ
陽射し暑い…(￣▽￣;)
本日も素敵な一日を〜🌸.*･ﾟ

#FFXIV #FF14 #GPOSERS #XIV_PICTCLIP #Mana #Pandaemonium #Studiokogane https://t.co/UPJ4HfxEMr"
2022-04-04 21:49:20+00:00,#MANA: R we ready?  waiting super trend to print green https://t.co/SRZPgiWkrz
2022-04-04 21:42:34+00:00,"I just bought a shit ton of Decentraland (MANA). Also made a large monthly recurring buy order📈👀

#cryptocurrency #Crypto #MANA #decentraland #Metaverse"
2022-04-04 21:40:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $NMR or #NMR
2. $MATIC or #MATIC
3. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/ApTHacUlML"
2022-04-04 21:32:45+00:00,#zilliqa very tempting to unload more #mana for #zil @ 14 cents but I’m going to wait to see if zil bounces off the and close above 10DMA today
2022-04-04 21:32:00+00:00,"I heard theres gonna be a party with sharks swimming around the Metaverse @SnarkySharkz @cheddarqueso787 @decentraland 

https://t.co/WEJClL2gzq

#metaverse #mana #crypto #NFT https://t.co/ui0FVGuqf1"
2022-04-04 21:26:46+00:00,"Altcoin destekleri çubuk kraker gibi kırılmıştı.

Şimdi de dirençleri kırılmasın mı?

Elinde #cos #mbl #mana #sand tutan kimler var?

Uzun yeşil mumlara hazır mıyız?"
2022-04-04 21:23:17+00:00,"#Metaverse denildiğinde aklınıza ilk gelen proje sizce hangisi?

#MANA       #CEEK         #SAND
   👇              👇               👇"
2022-04-04 21:21:01+00:00,13.2% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $2.605 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $3.001. CLICK https://t.co/vaa2zzJ4gI to track. #MANAbyTorshis
2022-04-04 21:20:03+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $NMR or #NMR
2. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/xIscO403CT"
2022-04-04 21:20:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $NMR or #NMR
2. $MATIC or #MATIC
3. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/CBerDKjn2t"
2022-04-04 21:18:54+00:00,@kriptopoint1 Göz bebeği #mana peki 😊
2022-04-04 21:10:09+00:00,"おはウラです☀️今日はメンテ!マッタリ消化していきます( ੭˙꒳ ˙)੭
manaパンデモ鯖ゴブ23区アパルトメント1-47

#FF14スタジオ #アウラ  #パンデモ鯖 #Mana  #Studiokogane https://t.co/RM5qh4wsiD"
2022-04-04 21:00:02+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $MANA or #MANA
2. $MATIC or #MATIC
Show More https://t.co/Wd1UnIOBEG https://t.co/ZQRS7pjVLu"
2022-04-04 21:00:01+00:00,13.39% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $2.597 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $2.998. CLICK https://t.co/1CmU9SNYbe to track. #MANAbyTorshis
2022-04-04 21:00:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $NMR or #NMR
2. $MATIC or #MATIC
3. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/nREBm6qeSl"
2022-04-04 20:57:58+00:00,@btc_magazin #mana
2022-04-04 20:56:54+00:00,They also burn some every month  #mana #iotx #blz #front https://t.co/IIjkKIblPz
2022-04-04 20:56:40+00:00,"#btc düşen trend çizgisi mavi olana göre pozisyon açmakta hayır vardır. 
#mana #sand #shib #kda #dydx https://t.co/zjdimPjOHh"
2022-04-04 20:52:26+00:00,"@duyguangie #xrp 500 usd olacak diye tapınanlardan değilim, katılıyorum 😃 alt sezonunun fitilini metaverse projeleri ateşleyecek bence. #mana gibi #ceek gibi"
2022-04-04 20:51:43+00:00,"@Kahinbey0 #OXT hakkında ne düşünüyorsun? Azar azar sağlam adımlarla mi?! Bir anda pumpla mi?
#RVN ATH si boğa sonuna yetişir mi?
#MANA  6$ olur mu? 
#CHZ kanser koin mi oldu? 
#AUDIO en son ne olur:))"
2022-04-04 20:46:16+00:00,You may want to check  #bnb #mana #mc https://t.co/FKQ247Ml63
2022-04-04 20:45:20+00:00,@VioletCrypto_ @walton_ds #MANA
2022-04-04 20:44:48+00:00,@theistumblr #SAND  ve #MANA yeni ath lar yapsın
2022-04-04 20:40:24+00:00,"Current price for $MANA = $2.65 

 24hr price change = -2.17703⚠% 

 market cap change = -1.78304% 

 Slight dip. No reason to worry 

 #MANA #CryptoAlerts"
2022-04-04 20:40:02+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/ZFVLN5OiVz"
2022-04-04 20:40:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $NMR or #NMR
2. $MATIC or #MATIC
3. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/azbNtoV7FW"
2022-04-04 20:39:01+00:00,13.28% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $2.596 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $2.994. CLICK https://t.co/rYuGOtgyGM to track. #MANAbyTorshis
2022-04-04 20:38:22+00:00,"The opportunity to share #Mana from struggle, from challenges and from adversity is so powerful. Grateful to be part of #PacificArts @UNESCO_Pacific @resiliartpacif1 project and to learn lessons that can be translated across #artandculture  communities. Excited to #ShareTheMana https://t.co/ciBUhNkhoz"
2022-04-04 20:36:29+00:00,"04.04.22
Son eklemelerimle ve fiyat değişimleri ile koinlerimin dağılımı (yaklaşık)
👇              
#btc 51%     
#sol 20%      
#avax 10,5%  
#mina 9,2%  
#tlm 5%  
#bnb 1,9%    
#ada 0,6%   
#axs 0,5% 
#mana 0,5% 
#alice 0,4%  
#shıb 0,2%   
#slp 0,2% https://t.co/4RdnhX0l71"
2022-04-04 20:29:28+00:00,"📣8V Lowers the Minimum Trade Size. Open 10USDT positions to get MANA Airdrops!

📆Event Period: 2022/03/25 16:00 to 2022/04/15 15:59 (UTC+0)

Event Details👇
https://t.co/KQGrRLUVrz

#8V #crypto #exchange #nft #blockchain #metaverse #campaign #event #gift #airdrop #free #MANA https://t.co/iYFkiOnNAZ"
2022-04-04 20:28:48+00:00,"Güzel paralar kazanacağımız altcoin sepeti 

#blz
#metax 
#opul 
#dot
#MINA 
#chz
#mana
#matic
#rndr
#enj
#KDA"
2022-04-04 20:28:01+00:00,@shahriyar749 @BoredBreakfast @ElvantisGame @elvantis Thanks for sharing this! Where can I go to learn more? #mana #decentraland #axieinfinity #sandbox #illuvium
2022-04-04 20:27:38+00:00,"Discover Manor was purchased for 4,390 $MANA ($11,545.7 USD) by https://t.co/HIkCAHPfcV from https://t.co/Cneag91AcX #decentraland #land #parcel #estate #mana https://t.co/IaHo6yYfkf"
2022-04-04 20:27:34+00:00,"Order successful!

LAND Coordinates: [52, -93]
Price: 4,390 $MANA ($11,545.7 USD = 3.2946 $ETH)

Purchased by https://t.co/WGCRcAOJP5 from https://t.co/ks586PqmEW

https://t.co/5UEaLG4BbL #decentraland #land #parcel #estate #mana https://t.co/TNogRALW40"
2022-04-04 20:26:06+00:00,"How’s your #Mana Monday? ☀️ 

#NFT #NFTs #HULAGIRLNFT https://t.co/4ckey8dWQy"
2022-04-04 20:23:43+00:00,@DiarioBitcoin #btc #eth #mana #mist
2022-04-04 20:21:28+00:00,#MetaEqAlgo #BTC #ETH #futures #xrp #lrc #MANA https://t.co/VmSPMcASrX
2022-04-04 20:20:02+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/QcncZz7rI2"
2022-04-04 20:20:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $NMR or #NMR
2. $MATIC or #MATIC
3. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/KfTbhoaQj3"
2022-04-04 20:18:01+00:00,13.42% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $2.59 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $2.991. CLICK https://t.co/DDXL5MVFU1 to track. #MANAbyTorshis
2022-04-04 20:11:18+00:00,#NFTs #NFTgiveaway #NFTcommunity #eth #NFT #Decentraland #Metaverse #DCL #wearables #NFTdrop #MANA #FreeNFT
2022-04-04 20:07:57+00:00,#MetaEqAlgo #BTC #ETH #futures #xrp #long #Shorts #Signals #RUNE #HBARUSDT #BNB #ETH #xrp #MANA #ltc #Algorand #chz #shiba #doge #peopleusdt https://t.co/UqIQeG2O5q
2022-04-04 20:04:58+00:00,"#MANA satış baskısı devam ediyor. Fiyat destek bölgesinin üzerinde tutunuyor. Aşağı yönlü harekette 2,46 $ seviyesi destek bölgesidir. Yukarı yönlü harekette 2,75 $ seviyesi direnç bölgesidir. https://t.co/2mIKkyls9I"
2022-04-04 20:04:13+00:00,"O zaman size bir sepet paylaşmak isterim. Kesinlikle yatırım tavsiyesi değildir.
#Holo 
#dent
#reef 
#BTTC 
#MINA 
#MANA 
#SAND 
Hedefim ilk olarak finansal özgürlük sağlamak."
2022-04-04 20:00:02+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $MANA or #MANA
2. $MATIC or #MATIC
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/k6Po6IhoTL"
2022-04-04 20:00:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $NMR or #NMR
2. $MATIC or #MATIC
3. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/5PhEjKByEW"
2022-04-04 19:58:42+00:00,"The most difficult task in market speculation is not prediction, it is self-control ⚖️ 

Here are some tips ⬇️

#tradingtip #trading #investing #tradingtips #leveragetrading #crypto #BTC #eGLd #SOL #AVAX #BNB #ETH #FTM #LTC #XRP #SAND #LUNA #FTT #MANA 

 https://t.co/2JkpxFc3oy"
2022-04-04 19:58:19+00:00,"🔥2022 YILI #Crypto #altcoin SEPETİM
#kral %25
1.#BTC 

#blockchain %25
2.#ETH 
3.#SOL
4.#LUNA
5.#FTM 
6.#ATOM 

#Metaverse %25
7.#MANA 
8.#AXS 
9.#STARL 
10.#YGG
11.#KOL 
12.#CHZ 
13.#SAND

#web3 %15
14.#ENJ 
15.#ENS 
16.#HOT

#Defi %10
17.#AAVE 
18.#DYDX"
2022-04-04 19:57:01+00:00,13.75% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $2.576 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $2.987. CLICK https://t.co/ePWHX97vZn to track. #MANAbyTorshis
2022-04-04 19:54:21+00:00,"@a_arslann #mana yı verdiğim bölgeye bir bak dirence takıldı 2.69 hacim bekliyor diye yazdım retest yapsa bile kardayız
#meta larda toplu hareket tam olarak başlamadı henüz 
bill gates in facebook ceo suna çıkışı yavaşlattı .Balinalar kendi arasında savaşıyor  
https://t.co/CJmmzDGVLd"
2022-04-04 19:45:03+00:00,"With the future headed towards the #metaverse, now may be a great time to buy #MANA with Netcoins! https://t.co/42PlRy99A9"
2022-04-04 19:44:08+00:00,"Hızlı Hediye Zamanı Başlıyor ☺️☘️

Bildirimleri Açmayı Unutmayınız ☺️

200 TRX Hediye Edeceğiz 5 Dakikaya Başlıyor ☺️☺️💎

#SHIBA #dogecoin #btc  #Etherum #eth #TRX  #MANA #ADA #BNB"
2022-04-04 19:41:17+00:00,@kripto_sinyali Aynı başarıyı #MANA da bekliyoruz;)
2022-04-04 19:40:44+00:00,#Metaverse grubu #mina dışında devamlı kademeli yükseliş moduna giren coin şu anda yok. Bekleyiş sürüyor. Gelecektir. #matic sağlam yükseliş getirir. Ardından #enj #mana #blok #ceek gelecek. Bu arada #atlas #pit #floki hacimsel ataklar pozitif markete bağlı. Varsa Uzun vade tutun
2022-04-04 19:40:02+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $NMR or #NMR
2. $MANA or #MANA
3. $MATIC or #MATIC
Show More https://t.co/Wd1UnIOBEG https://t.co/RhidZqgvpb"
2022-04-04 19:40:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $NMR or #NMR
2. $MATIC or #MATIC
3. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/akBOnfO6Mc"
2022-04-04 19:36:01+00:00,13.87% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $2.57 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $2.98. CLICK https://t.co/yVG6a7gLgi to track. #MANAbyTorshis
2022-04-04 19:34:00+00:00,"Hızlı Hediye Zamanı 🎁

200 TRX Hediye Ediyoruz ☘️

2 Kişi Kazanacak 💎

01:00’da Açıklanacak 👇

Şartlar : 

- @gem_krali Ve @gemabi09 Takip Etmek 

-Bu Gönderiyi Beğenmek 
-Rt Yapmak 

#SHIBA #dogecoin #doge #btc #Etherum #eth #MANA #SAND #ADA #BNB #AVAX #Solana #NFTGiveaway"
2022-04-04 19:32:52+00:00,@TeknikciHoca #ZIL #FOR #SHIB #MANA #TROY #ADA #Algorand #XRP
2022-04-04 19:29:04+00:00,"Flash news...  @Decentraland 's mailing database on @Mailchimp was hacked! Be careful when opening the mails coming from Decentraland, and do not share any data by replying. If you click on a link in an email, CHECK THE URL of the page the link takes you to. #Metaverse #Mana https://t.co/nG6uiVgyhv"
2022-04-04 19:28:39+00:00,@TeknikciHoca #DYDX #XLM #mana #bloktapia #Etherum #sand #BNB
2022-04-04 19:27:13+00:00,"Hızlı Hediye Zamanı Başlıyor ☺️☘️

Bildirimleri Açmayı Unutmayınız ☺️

200 TRX Hediye Edeceğiz 5 Dakikaya Başlıyor ☺️☺️💎

#SHIBA #dogecoin #btc #Etherum #eth #TRX #MANA #ADA #BNB"
2022-04-04 19:23:48+00:00,"So excited to be partnered up with @paywithmana &lt;3
thank you for the care package!

#Mana #PayWithPower #GameTheSystem https://t.co/00SBlRkrGX"
2022-04-04 19:20:02+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/lGyPtUozBv"
2022-04-04 19:20:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $NMR or #NMR
2. $MATIC or #MATIC
3. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/f5uxlx8YPc"
2022-04-04 19:19:49+00:00,@Selcoin #DYDX #Bloktopia #Ethereum #mana #XLM
2022-04-04 19:18:28+00:00,@Brunakhanok #mana
2022-04-04 19:15:16+00:00,#decentraland #mana https://t.co/dKVlruRPSS
2022-04-04 19:15:01+00:00,14.46% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $2.547 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $2.977. CLICK https://t.co/ykS0vF3FS2 to track. #MANAbyTorshis
2022-04-04 19:07:06+00:00,"🚂 #WİggLyFinance platformu üzerinden muhteşem bir 🎮Oyun projesi olan #LocoMeta'nın sınırlı ön satışı başlamıştır. Satışta yerinizi almak ve daha fazla bilgiye ulaşmak için grubumuza bekleriz

#bitcoin #etherium #avax #bnb #metaverse #NFT #MANA https://t.co/KDmZZKfgaG"
2022-04-04 19:06:20+00:00,"#ManchesterUnited Forması Giyen İngiliz Stoper #PhilJones , #Metaverse ’e Yatırım Yaptığını Açıkladı. 

#sand #MANA https://t.co/sL1dL9K9Ue"
2022-04-04 19:04:46+00:00,"🚂 #WİggLyFinance platformu üzerinden muhteşem bir 🎮Oyun projesi olan #LocoMeta'nın sınırlı ön satışı başlamıştır. Satışta yerinizi almak ve daha fazla bilgiye ulaşmak için grubumuza bekleriz

#mana #sand #mina #stmx #celo #bake #chr #cotı #etherium #DATAUSDT #DODO #ENJ #ONT https://t.co/iqVIYj6jDZ"
2022-04-04 19:02:49+00:00,"👀 By the way, we are still holding #FTT. 

It is consolidating above the strong support of $49 - $50. Good zone for buying. Also place SL below the level.
© @Robert_Klondike
#btc #ETH #FTT #Bullish
#MANA #Metaverse #NFT #trading https://t.co/ABXDfUunrd"
2022-04-04 19:00:02+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $MANA or #MANA
2. $MATIC or #MATIC
Show More https://t.co/Wd1UnIOBEG https://t.co/6tdlghbOo5"
2022-04-04 19:00:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $NMR or #NMR
2. $MATIC or #MATIC
3. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/HEtQ8Jw0if"
2022-04-04 18:56:00+00:00,https://t.co/UiD5ANck6Z #mana #btc #solana #xrp #frpn #lcx #AXS
2022-04-04 18:55:26+00:00,"https://t.co/2t00di42uX

#mana #btc #solana #xrp #frpn #lcx #AXS"
2022-04-04 18:54:23+00:00,"https://t.co/oWDCwggIQx

#mana #btc #solana #xrp #frpn #lcx #AXS"
2022-04-04 18:54:01+00:00,14.56% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $2.534 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $2.966. CLICK https://t.co/1wr8AfiXEp to track. #MANAbyTorshis
2022-04-04 18:53:26+00:00,"#mana #btc #solana #xrp #frpn #lcx #AXS 
https://t.co/wda0EmTXnP"
2022-04-04 18:50:57+00:00,"#BTC sarı alana indiğinde altlar desteğine gelmediği için sağlam alım yapmadım, ancak bu defa geldiğinde işlem almayı düşünüyorum, yüklü olarak. Ve gözdelerim artık #MINA ya da #kava değil.. Takibim #MANA üzerine.. Uzun vade hedefli olarak taşımayı düşünüyorum, analizi atacağım."
2022-04-04 18:50:40+00:00,The Crypto Hiring Boom Key for Mass Adoption - https://t.co/ClQmdpJLUf via @Blockworks_  #mana #btc #solana #xrp #frpn #lcx #axs
2022-04-04 18:50:23+00:00,"#mana #btc #solana #xrp #frpn #lcx #axs

https://t.co/n7419ZVGzr"
2022-04-04 18:49:53+00:00,"https://t.co/T05TKiulyS

#mana #btc #solana #xrp #frpn #lcx #axs"
2022-04-04 18:49:27+00:00,"Bitcoin Prices Slip, Dogecoin Gains—and What Else Is Happening in Crypto Today https://t.co/DjWbR3KgUG via @BarronsOnline #mana #btc #solana #xrp #frpn #lcx #axs"
2022-04-04 18:49:20+00:00,@rovercrc It´s up to you. What project do you like? Theres #XRP #FALCONS #LTC #MANA pick one read about these projects and what you like you´ll buy
2022-04-04 18:49:13+00:00,Adrian Grenier: Crypto can 'fix a lot of the systems that are broken' https://t.co/E0FCfU5srj via @Yahoo #mana #btc #solana #xrp #frpn #lcx #axs
2022-04-04 18:48:59+00:00,https://t.co/3QQauveDuN #mana #btc #solana #xrp #frpn #lcx #axs
2022-04-04 18:48:08+00:00,"Parcel -49,132 was purchased for 2.8000 $ETH ($9,610.66 USD) by https://t.co/VXNiKEv4h5 from https://t.co/4PqLAMezw6 #decentraland #land #parcel #estate #mana https://t.co/idtUcNem2b"
2022-04-04 18:47:11+00:00,"Order successful!

LAND Coordinates: [-49, 132]
Price: 2.8000 $ETH ($9,610.66 USD = 2.8000 $ETH)

Purchased by https://t.co/1NdRCZc0qN from https://t.co/SuCh9ByZQl

https://t.co/KlPYvIozpX #decentraland #land #parcel #estate #mana https://t.co/KotFr7RcHH"
2022-04-04 18:44:53+00:00,@Meta_UFO #Solana #sihiba #MANA #ElonMusk #irfancan #ismailkartal
2022-04-04 18:42:15+00:00,"ManaRoegadyn-Group メンバー募集（コミュニティファインダー）
ManaDC限定 ルガオスのみの希少種族CWLS
リプ,DM,tellなどからコンタクトお待ちしています！
#FF14 #Mana #ルガディン #ルガオス #CWLSメンバー募集"
2022-04-04 18:40:02+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $MANA or #MANA
2. $MATIC or #MATIC
Show More https://t.co/Wd1UnIOBEG https://t.co/ToNVcu1aJ9"
2022-04-04 18:40:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $NMR or #NMR
2. $MATIC or #MATIC
3. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/cOtrEWuY1I"
2022-04-04 18:33:01+00:00,14.96% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $2.516 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $2.959. CLICK https://t.co/0bVx8i0NIE to track. #MANAbyTorshis
2022-04-04 18:29:05+00:00,"Parcel -82,-118 was purchased for 2.9000 $ETH ($9,955.7 USD) by https://t.co/GNVXWcGlqt from https://t.co/PFgGQADJpd #decentraland #land #parcel #estate #mana https://t.co/swzXT9SZTr"
2022-04-04 18:28:39+00:00,"Order successful!

LAND Coordinates: [-82, -118]
Price: 2.9000 $ETH ($9,955.7 USD = 2.9000 $ETH)

Purchased by https://t.co/IQd3phjCFU from https://t.co/kul7IPNuy6

https://t.co/WM1e7ypEoX #decentraland #land #parcel #estate #mana https://t.co/cjT2mpELqF"
2022-04-04 18:20:02+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/RAmSdczUYi"
2022-04-04 18:20:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $NMR or #NMR
2. $MATIC or #MATIC
3. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/JuLjShmKor"
2022-04-04 18:16:51+00:00,"So pumped to finally be able to announce our new #sponsor @paywithmana on stream &amp; had a blast showing off the new card &amp; sweet loot 🤩

Such a cool rewards system for gamers, you don't want to miss this!🔥

Check out #Mana at https://t.co/jJ0kQuUGZ3

#PayWithPower #GameTheSystem https://t.co/ac1WrEHwwi"
2022-04-04 18:12:01+00:00,14.91% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $2.518 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $2.959. CLICK https://t.co/0bVx8i0fT6 to track. #MANAbyTorshis
2022-04-04 18:00:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $NMR or #NMR
2. $MATIC or #MATIC
3. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/qwc3H4cGOd"
2022-04-04 17:56:49+00:00,"#MANA en una situación fatal, baja, baja.... https://t.co/ZWNWoWpbsw"
2022-04-04 17:51:01+00:00,15.24% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $2.506 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $2.956. CLICK https://t.co/vmyDGAilzW to track. #MANAbyTorshis
2022-04-04 17:44:25+00:00,"#MANAUSDT Bear Alert!

5X Volume
Price:      2.5524
5-min %: -1.4%
Volume:  $1,680,457
 
#crypto #whale #btc #eth #MANA $MANA https://t.co/7Bm5x86GAT"
2022-04-04 17:44:18+00:00,#btc günlükte ma14 e dokundu rahatlamıştır herhalde @cz_binance #hodl #btc #mana #sand #theta 🦾
2022-04-04 17:41:54+00:00,"🧥@exclusible x @decentraland Jacket🧥

How to claim your #NFT for free?

👉Form: https://t.co/C0U2rJtGYk

- Complete 3 tasks
- Click on Claim 
- Job done✅

Never miss free #decentraland #wearables with @AirdropsCaptain 

#Giveaways #NFTs #MetaverseNFT #Metaverse #MetaMask #MANA https://t.co/sVxQAHBPyP"
2022-04-04 17:40:30+00:00,"Bitcoin de sorun durum! 

Güncel #bitcoin analizi! 

Teknik analizimizi beğeniyorsanız lütfen kanalımıza abone olmayı unutmayınız 🍀

#shiba #doge #raca #ceek #tlm #mana #sand #dent #holo #win #dar #xrp #bnb #eth #jasmy 

https://t.co/FhmHNz6OtK"
2022-04-04 17:40:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $NMR or #NMR
2. $MATIC or #MATIC
3. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/StIp0Zcu8w"
2022-04-04 17:37:33+00:00,#MANA 💸
2022-04-04 17:34:56+00:00,"¿Me estas diciendo que los de #Maná decidieron cantar sus canciones, pero en versión más culera, solo porque sí?"
2022-04-04 17:26:04+00:00,@Taylorcrypto_ @kill34zero #mana
2022-04-04 17:26:02+00:00,"#mana da Spot işlem alanlar bu grafikler aktif.

Vadeli de stop etti ama bu devam kapanış olmadığı sürece sorun olmaz https://t.co/6CS7dbwWAP"
2022-04-04 17:20:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $NMR or #NMR
2. $MATIC or #MATIC
3. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/zvWSJsMors"
2022-04-04 17:19:49+00:00,#MANA sorun yok düşen kırıldı ve  yeşil alan olarak belirttiğim desteğe gevşeme var hedefler grafikte belirtildi tüm beklentilerim halen geçerli. https://t.co/5Iz5O002Tg
2022-04-04 17:16:08+00:00,#MANA $MANA https://t.co/ghm7uQWgDg https://t.co/dSB2zAS4O5
2022-04-04 17:09:01+00:00,14.4% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $2.55 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $2.98. CLICK https://t.co/yVG6a7gLgi to track. #MANAbyTorshis
2022-04-04 17:00:02+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/cpeEp2hHvW"
2022-04-04 17:00:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $NMR or #NMR
2. $MATIC or #MATIC
3. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/FuvfFIJAf5"
2022-04-04 16:48:01+00:00,14% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $2.56 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $2.98. CLICK https://t.co/yVG6a7gLgi to track. #MANAbyTorshis
2022-04-04 16:40:02+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/YQ2Fm2qaXB"
2022-04-04 16:40:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $NMR or #NMR
2. $MATIC or #MATIC
3. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/V8Ivyk3nVd"
2022-04-04 16:38:38+00:00,@guwgies #mirizzz #mana #taekook #subunit
2022-04-04 16:36:29+00:00,"Abi dm'ye yazıp saçma sapan tekliflerde bulunuyorsunuz.
Bir süre dm kapattım. Benim sizlerle kaybetçek vaktim yok, zaman kaybısınız! Saçma salak insanlar geliyor..
Yurtdışı çalışıyorum ben!!
Alıma geçtik!...

#bitcoin #AVAX #Solana #Ethereum #shiba #dogecoin #mana  Elon Musk"
