Datetime,Text
2022-05-04 16:16:40+00:00,"Order successful!

LAND Coordinates: [-78, -14]
Price: 2.0000 $ETH ($5,699.82 USD = 2.0000 $ETH)

Purchased by https://t.co/eY8CAcO37c from https://t.co/5XIsorjWwV

https://t.co/XzR2T8uIoW #decentraland #land #parcel #estate #mana https://t.co/wofdkJQGG2"
2022-05-04 16:15:31+00:00,"📈🔥 #MANA - Our Algo Identifies a Buying Signal for $MANA at Price 1.50585824 

🔁 Holders Retweet to pump it up!

🎉 Join our group! https://t.co/oapUtcSMYp https://t.co/JC0iLl5kFh"
2022-05-04 16:14:33+00:00,@MartiniGuyYT #Mana
2022-05-04 16:10:34+00:00,"Current price for $MANA = $1.51 

 24hr price change = -0.8846⚠% 

 market cap change = -0.90442% 

 Slight dip. No reason to worry 

 #MANA #CryptoAlerts"
2022-05-04 16:00:01+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $MANA or #MANA
2. $MATIC or #MATIC
3. $NMR or #NMR
Show More https://t.co/Wd1UnJ6cwe https://t.co/yESjT1w7rA"
2022-05-04 16:00:00+00:00,26.6% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $1.408 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.918. CLICK https://t.co/lky02NVlox to track. #MANAbyTorshis
2022-05-04 16:00:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $NMR or #NMR
2. $MANA or #MANA
3. $MATIC or #MATIC
Show More https://t.co/Wd1UnIOBEG https://t.co/h6SQzyYOUk"
2022-05-04 15:58:27+00:00,"#MANA/#USDT from #Kucoin looks good for #trading.

For Detailed signals, use the link in profile &amp; contact admin for VIP membership plans.

#Bitcoin #Cryptocurrency"
2022-05-04 15:53:56+00:00,"Order successful!

LAND Coordinates: [-44, -27]
Price: 2.2100 $ETH ($6,271.69 USD = 2.2100 $ETH)

Purchased by https://t.co/SYUqk90Gks from https://t.co/YWL0YLOlz1

https://t.co/OiZImXEzSA #decentraland #land #parcel #estate #mana https://t.co/riDNevycXv"
2022-05-04 15:53:56+00:00,"Parcel -44,-27 was purchased for 2.2100 $ETH ($6,271.69 USD) by https://t.co/y9bgDBB0Lc from https://t.co/tLx7Pb9b4Z #decentraland #land #parcel #estate #mana https://t.co/a8uoMqOtrh"
2022-05-04 15:47:17+00:00,"Hace mucho que no escuchaba ""Tú tienes lo que quiero"" de #Maná 
Qué buen tema! 👏🏾😍💃 #BuenasTardes #BuenMiercoles"
2022-05-04 15:46:22+00:00,"Wdhwer@qq was purchased for 59,001 $MANA ($88,501.5 USD) by https://t.co/9iijabJAE3 from https://t.co/PeTrc58e5I #decentraland #land #parcel #estate #mana https://t.co/4BOYGIzhmj"
2022-05-04 15:45:42+00:00,"Order successful!

Estate Id: 2244
Estate Size: 4
Price: 59,001 $MANA ($88,501.5 USD = 31.3018 $ETH)

Purchased by https://t.co/Qfxy2tRev4 from https://t.co/mfD52XGTQ3

https://t.co/vOuAJAuFwO #decentraland #land #parcel #estate #mana https://t.co/xU2l8QrWbB"
2022-05-04 15:40:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $NMR or #NMR
2. $MANA or #MANA
3. $MATIC or #MATIC
Show More https://t.co/Wd1UnIOBEG https://t.co/TzBmz7WKvP"
2022-05-04 15:39:00+00:00,28.12% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $1.379 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.918. CLICK https://t.co/lky02NVlox to track. #MANAbyTorshis
2022-05-04 15:37:13+00:00,@EylemCulculoglu Btc yürümeye başladı sanki #mana
2022-05-04 15:36:24+00:00,"#Maná y #Caifanes se volverán a ver las caras en el #FestivalCordillera, con un gran  cartel de bandas latinoamericanas... 🎶🤩 https://t.co/yPIgWwVEka"
2022-05-04 15:34:31+00:00,#Mana https://t.co/TnQOQMdN2s
2022-05-04 15:20:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $NMR or #NMR
2. $MANA or #MANA
3. $MATIC or #MATIC
Show More https://t.co/Wd1UnIOBEG https://t.co/fqp3b242cE"
2022-05-04 15:18:00+00:00,28.04% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $1.38 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.918. CLICK https://t.co/lky02NVlox to track. #MANAbyTorshis
2022-05-04 15:07:23+00:00,"🔥🔥🚀🚀🔥🔥Bayramın son gününe özel 3 kişiye 500 TL!

1️⃣Sadece beğen ve beni takip et! @CoinBuyAlert

#cekilis #çekiliş #Giveaway #btc        #eth #avax    #sol #mana #doge #shiba #hot #xrp #ceek #zig #ape #gmt #Airdrop #bnb   #NFTCommunity #nft #NFTs #NFTGiveaways #ape #gmt"
2022-05-04 15:04:43+00:00,"[BUY SIGNAL] 🚀
MANAUSDT (4h) Bullish divergence with 3 interval confirmations

$MANA #MANA"
2022-05-04 15:00:03+00:00,"Last #Signal Results💋

$LPT ✅ 16.31%
#MANA ✅ 55.53%
$FLM ✅ 66.97%
#DOT ✅ 42.25%
#CTSI ✅ 10.39%
$VET ✅ 61.85%
$STMX ✅ 96.15%
$ATOM ✅ 64.50%
#TRX ✅ 24.91%
#BLZ ✅ 11.49%

All Details on TG👍Total Profit 💵450.35%"
2022-05-04 15:00:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $NMR or #NMR
2. $MANA or #MANA
3. $MATIC or #MATIC
Show More https://t.co/Wd1UnIOBEG https://t.co/y0rwkOxm3r"
2022-05-04 14:58:41+00:00,"#MANA #Decentraland #Metaverse #BTC #fed
#Mana 1.5032$
Destek 1.429$
Direnç 1.557$
Kasım 2021 de başlayan düşüş serisinde %75 değer kaybetti☹️
#fed toplantısından çıkacak kararı bekliyoruz ⏳⏳⛔YTD⛔ https://t.co/EvALBxuJ0E"
2022-05-04 14:57:46+00:00,"Mana &amp;Klaha💓
#malicemizer #mana #klaha https://t.co/FEfeeBbMxV"
2022-05-04 14:57:00+00:00,27.53% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $1.39 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.918. CLICK https://t.co/lky02NVlox to track. #MANAbyTorshis
2022-05-04 14:43:51+00:00,Elon Musk üstüne basa basa #hamster dedi. 🔥🔥🔥 etkisi bir iki aya çıkar #HamsterCoin #pitbulltoken #btc #sand #doge #mana
2022-05-04 14:41:56+00:00,"【FF14RP店,キャスト・スタッフ募集】
個人宅でひっそりとやっていた雑談スペースから
ロスガルとお話するスペースのロスガル喫茶として完全リニューアル！！
キャストやスタッフを募集しています！
#FF14 #Mana #ロスガル #ロスガル喫茶
https://t.co/qvmliKJxuj"
2022-05-04 14:40:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $NMR or #NMR
2. $MANA or #MANA
3. $MATIC or #MATIC
Show More https://t.co/Wd1UnIOBEG https://t.co/5XoyTuI1WM"
2022-05-04 14:36:00+00:00,27.19% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $1.396 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.918. CLICK https://t.co/lky02NVlox to track. #MANAbyTorshis
2022-05-04 14:27:10+00:00,"[BUY SIGNAL] 🚀
MANAUSDT (4h) Bullish divergence with 3 interval confirmations

$MANA #MANA"
2022-05-04 14:25:50+00:00,@LukaEvans_ @CRYPTOPER5 #mana
2022-05-04 14:20:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $NMR or #NMR
2. $MANA or #MANA
3. $MATIC or #MATIC
Show More https://t.co/Wd1UnIOBEG https://t.co/fXKazv7EkV"
2022-05-04 14:18:28+00:00,#MANA
2022-05-04 14:15:00+00:00,27.27% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $1.395 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.918. CLICK https://t.co/lky02NVlox to track. #MANAbyTorshis
2022-05-04 14:06:30+00:00,"今日も #白面堂 さんにお邪魔しました🌟
毎回「愛を表現する」エモートで衣装の色が変わるのがとってもおもしろくて笑ってしまいます💭 また遊びにいこうっと！👣
#Mana #Meteor #mandoragora ゴブ7-12です🌏 https://t.co/E6BsxslivN"
2022-05-04 14:03:42+00:00,You may want to check  #kda #mlt #mana #cvp https://t.co/vXv5rKkizZ
2022-05-04 14:00:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $NMR or #NMR
2. $MANA or #MANA
3. $MATIC or #MATIC
Show More https://t.co/Wd1UnIOBEG https://t.co/ZIwLtXFcoR"
2022-05-04 13:55:43+00:00,#mana..amacın ne surundurdugun yetmez mi
2022-05-04 13:53:29+00:00,@EylemCulculoglu Peki senin gazın ile #blt #zig #mana #srm #neo girenler ne oldu onu da yazsana
2022-05-04 13:48:19+00:00,"先日ありがたい事に完売しました
サメイティヘラオヤモリのベビーがハッチしました👶🏻
#Mana
#サメイティヘラオヤモリ
#uroplatussameiti https://t.co/Cu8RI28KC7"
2022-05-04 13:40:07+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $MANA or #MANA
2. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/xfyrJD40sT"
2022-05-04 13:40:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MANA or #MANA
2. $NMR or #NMR
3. $MATIC or #MATIC
Show More https://t.co/Wd1UnIOBEG https://t.co/CkKSt3vlqO"
2022-05-04 13:38:23+00:00,Please check the history of this coin :)  #bnb #mana #cvp https://t.co/e1I9p2UtCa
2022-05-04 13:33:00+00:00,25.94% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $1.42 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.918. CLICK https://t.co/lky02NVlox to track. #MANAbyTorshis
2022-05-04 13:30:04+00:00,10 Cheap #Cryptocurrencies To Buy | NASDAQ https://t.co/zszmZxs7EB #XRP $XRP #Dogecoin #DOGE $DOGE #Chainlink #LINK $LINK #Uniswap #UNI $UNI #Cardano #ADA $ADA #Polygon #MATIC $MATIC #Stellar #XLM $XLM #TheSandbox #SAND $SAND #Decentraland #MANA $MANA #NEARProtocol #NEAR $NEAR
2022-05-04 13:26:13+00:00,"1s te açılan long short oranlari borsaların.
Suan icin #btc short orani daha fazla .
Fed gundemimizde ani inis çıkış yaşanabilir. Dikkatli olun 🥰

#fed #abd #btc #borsa #İstanbul #mana #doge #Bitcoin #BinanceSmartChain https://t.co/MHRqJ8p2BL"
2022-05-04 13:25:53+00:00,@TheMoonCarl @meta_ruffy $MR  the next #mana and #sand https://t.co/yWTKs8ZSZG
2022-05-04 13:21:45+00:00,"Binance announced that it will support 9 projects with the bridge 2.0 feature.

Which of the cryptos do you think will react positively to this news by making a price rise and show its strength.🤔1️⃣🚀🚀🚀🚀

#JASMY #APE #SAND #PEOPLE #MBL #MANA #VET #LOOKS #ELON"
2022-05-04 13:20:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MANA or #MANA
2. $NMR or #NMR
3. $MATIC or #MATIC
Show More https://t.co/Wd1UnIOBEG https://t.co/1sWLVzSwjg"
2022-05-04 13:17:06+00:00,The best coin which has done 2x 3x 5x several times #raca #bnx #mana #iotx https://t.co/wAx2rfywBu
2022-05-04 13:15:19+00:00,@TheMoonCarl #mana
2022-05-04 13:11:09+00:00,@TheMoonCarl #MANA
2022-05-04 13:07:26+00:00,"Decentraland BLVD Parcel was purchased for 3,990 $MANA ($6,104.7 USD) by https://t.co/DqkURmcroA from https://t.co/qI2XyaNpR8 #decentraland #land #parcel #estate #mana https://t.co/0O5TsnHKCT"
2022-05-04 13:07:11+00:00,"Order successful!

LAND Coordinates: [61, -123]
Price: 3,990 $MANA ($6,104.7 USD = 2.1451 $ETH)

Purchased by https://t.co/dRFScvcAEO from https://t.co/BEpgN0PSYl

https://t.co/XcMBx2relC #decentraland #land #parcel #estate #mana https://t.co/vI77fTuxc5"
2022-05-04 13:03:25+00:00,https://t.co/G39sq2oE72 #solana #SolanaNFTs #avax #mana
2022-05-04 13:02:24+00:00,"District Hangout VR X was purchased for 4,000 $MANA ($6,120.0 USD) by https://t.co/QXHrCVgOmy from https://t.co/Itbuv5k5ZJ #decentraland #land #parcel #estate #mana https://t.co/EozPIwrmME"
2022-05-04 13:01:57+00:00,"Order successful!

LAND Coordinates: [-78, 37]
Price: 4,000 $MANA ($6,120.0 USD = 2.1504 $ETH)

Purchased by https://t.co/dcMj2gEzbn from https://t.co/2uiYHzIoAa

https://t.co/oGfkhqQ19r #decentraland #land #parcel #estate #mana https://t.co/CtNhu8pBqw"
2022-05-04 13:00:02+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $NMR or #NMR
2. $MATIC or #MATIC
3. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/YG5S8DJC32"
2022-05-04 13:00:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MANA or #MANA
2. $MATIC or #MATIC
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/HH1RWCTbaX"
2022-05-04 12:53:35+00:00,"20k'ya doğru bi iğne veya civarında kapanış ihtimali var (19-23k arası)
Bu sebepten riski düşürdük ve BTC 19-23 arasına düşünce BTC yerine sağlam altcoinlerden alacağız. #ETH #Cardano #XRP #SAND #Mana bunları kesin alacağız buna ek bi kaç güzel proje var zamanı gelince yazarım ++"
2022-05-04 12:51:01+00:00,25.52% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $1.429 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.918. CLICK https://t.co/lky02NVlox to track. #MANAbyTorshis
2022-05-04 12:42:32+00:00,@nonameanalysis #avax #mana
2022-05-04 12:40:13+00:00,"$FAME @famemmatv FIGHT!!!!! LIVE
ALSO TOKEN LIVE!!!
NOW LIVE IN PANCKESWAP!!!
Slipage 0.1% buy 0.1% sell!!!
 #CoinGecko #CoinMarketCap CONTRACT ADD
0x28ce223853d123b52c74439b10b43366d73fd3b5
#FITFI #CULT
#BITCOIN #binance #APECOIN #mana #sand https://t.co/fL5SEmMWhX"
2022-05-04 12:40:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MANA or #MANA
2. $NMR or #NMR
3. $MATIC or #MATIC
Show More https://t.co/Wd1UnIOBEG https://t.co/dYeF5zKVD3"
2022-05-04 12:30:00+00:00,26.27% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $1.414 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.918. CLICK https://t.co/lky02NVlox to track. #MANAbyTorshis
2022-05-04 12:20:01+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
Show More https://t.co/Wd1UnJ6cwe https://t.co/aAExDDQiNY"
2022-05-04 12:20:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MANA or #MANA
2. $MATIC or #MATIC
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/6AeCHdxGRe"
2022-05-04 12:11:30+00:00,"#MANA  , H4,  上直三预期。

#BTC #ETH #Bitcoin #Ethereum  #Crypto https://t.co/cT86Dw5Kd2"
2022-05-04 12:10:45+00:00,"#SOL  #AVAX   #SAND #mana #OMI 
#DOV  #Tron #MATIC #FTM  #BNB

これは分散して投資してます。"
2022-05-04 12:10:23+00:00,"#Btc 39.150 $..

Sende biliyorsun #Bitcoin aşağıda bekleyen evlatların var hepsi ekmek,şu,aş bekliyor.. 

#Dks
#Ceek
#Efi
#Trx
#Mng
#Mana
#Raca"
2022-05-04 12:09:41+00:00,"📌Formasyonlar ve formasyonlar da alım yerleri ile stop noktaları. Formasyonlarda trade için muhakkak Stop loss/Take profit kurallarına riayet edilmelidir.

◾Bayrak
◾Fincan kulp
◾Simetrik/Yükselen/Alçalan üçgen

#btc #toaso #xu100 #paribu #grt #mana #froto #dobur #indes #gxs https://t.co/TgDQ1mMEmb"
2022-05-04 12:09:08+00:00,"Ey oğul,
#perl düşeni kırdığında,
Pozitif uyumsuzluk çalıştığında,
Aniden hacim arttığında ve pump geldiğinde 
İnsanoğlu yaptığının karşılığını alacak!

YTD

#btc #bitcoin #eth #coin #kripto #og #ape #vidt #nuls #perl #shiba #doge #dar #ceek #mana #matic #NFT #hard https://t.co/vDJ9BkjKoU"
2022-05-04 12:09:01+00:00,24.22% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $1.453 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.918. CLICK https://t.co/lky02NVlox to track. #MANAbyTorshis
2022-05-04 12:08:58+00:00,"📌Destek bölgesinin gücünün mumlara göre belirlenmesi.

1.Destek bölgesi, zayıf.

2.Destek bölgesi normal.

3.Destek bölgesi güçlü.

Destek bölgesinin gücü mumların oradan aldığı tepki ve hacime göre belirlenir.

#mana #btc #sand #gxs #ltc #xrp #eth   #slp #dxdy #ceek #raca #grt https://t.co/SJmm9zuaun"
2022-05-04 12:08:41+00:00,"📌Boğa mumları

Bullish Candlestick

1-Uzun mumlar
2-Çekiç
3-Yusufçuk doji

#bnb #btc #eth #gxs #grt #mana #sand #dxdy #usdt #gold #brent #froto #sasa #toaso #vesbe #eregl #xtz #ltc #neo #gxsusdt #toaso #froto #kozal #hekts https://t.co/diLaCgt5ku"
2022-05-04 12:02:07+00:00,"@YusufAlemdars 
#CHR ve #MANA şuanki durum nedir?"
2022-05-04 12:00:56+00:00,https://t.co/cDMBSEO54i #btc #mana #solana #avax
2022-05-04 12:00:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MANA or #MANA
2. $MATIC or #MATIC
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/iN1sIHckmu"
2022-05-04 11:51:16+00:00,"Bu tweeti attığımda fiyatlar ne haldeydi #FTM 0.65 #MANA 1,33 den #SAND 1,83 den bir daha zor görürsünüz uzun bir süre böyle dip fiyatlar görmeyeceğimizi düşünüyorum https://t.co/tbph8AhIn9"
2022-05-04 11:48:01+00:00,24.38% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $1.45 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.918. CLICK https://t.co/lky02NVlox to track. #MANAbyTorshis
2022-05-04 11:45:13+00:00,"#btc teknik olarak yükseliş için şartlar uygun
Hacim artışı ✔️
Pozitif uyumsuzluk ✔️
Düşen trende dayanmış durumda (kırması gerekir) ✔️
YTD
#bitcoin #eth #coin #kripto #og #ape #vidt #nuls #perl #shiba #doge #dar #ceek #mana #matic #NFT #hard https://t.co/GB4q26YTmt"
2022-05-04 11:43:19+00:00,"Parcel 133,-17 was purchased for 1.8500 $ETH ($5,317.44 USD) by https://t.co/QRob3w0MSJ from https://t.co/wER0wTOz4r #decentraland #land #parcel #estate #mana https://t.co/lPm7IHsMOK"
2022-05-04 11:42:51+00:00,"Order successful!

LAND Coordinates: [133, -17]
Price: 1.8500 $ETH ($5,317.44 USD = 1.8500 $ETH)

Purchased by https://t.co/G8izk1AqSL from https://t.co/GayyNWXQiL

https://t.co/h99WmykWhF #decentraland #land #parcel #estate #mana https://t.co/VlFpUIiljc"
2022-05-04 11:42:24+00:00,@maxime_ctrr Could you Max pls analyze #Mana what do you think about metaverse coin fir the future thanks for answer
2022-05-04 11:42:03+00:00,"Parcel 134,-17 was purchased for 1.8500 $ETH ($5,317.44 USD) by https://t.co/QRob3w0MSJ from https://t.co/wER0wTOz4r #decentraland #land #parcel #estate #mana https://t.co/KlvXIVwmTs"
2022-05-04 11:42:02+00:00,"Parcel -65,5 was purchased for 2.3000 $ETH ($6,610.87 USD) by https://t.co/yHJkpNy82a from https://t.co/WYfv1TWSUJ #decentraland #land #parcel #estate #mana https://t.co/riYS8NjFFy"
2022-05-04 11:41:59+00:00,"Order successful!

LAND Coordinates: [-65, 5]
Price: 2.3000 $ETH ($6,610.87 USD = 2.3000 $ETH)

Purchased by https://t.co/Zo4T6qlEHq from https://t.co/u1eaIrerdD

https://t.co/fF3angLIB3 #decentraland #land #parcel #estate #mana https://t.co/AgeV86BpO3"
2022-05-04 11:41:32+00:00,"Order successful!

LAND Coordinates: [134, -17]
Price: 1.8500 $ETH ($5,317.44 USD = 1.8500 $ETH)

Purchased by https://t.co/G8izk1AqSL from https://t.co/GayyNWXQiL

https://t.co/gfYcRE4NqF #decentraland #land #parcel #estate #mana https://t.co/0P563tlxzs"
2022-05-04 11:40:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MANA or #MANA
2. $MATIC or #MATIC
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/C07chRWYf7"
2022-05-04 11:38:00+00:00,"#ape #g #rune #near #0x #mana #gala #sand #enj 

🙏"
2022-05-04 11:35:34+00:00,"漆黒5.0終わったのでキャラカ更新します
そろそろ零式とか挑戦してみたい
一緒にコンテンツいったりＳＳ撮りに行くフレンドさん無限に募集中です！
#FF14　#FF14キャラクターカード #Mana #フレンド募集中 https://t.co/930gdcwFQh"
2022-05-04 11:30:46+00:00,"Parcel -142,12 was purchased for 2.5500 $ETH ($7,329.44 USD) by https://t.co/yHJkpNy82a from https://t.co/SpUjnNb1Ig #decentraland #land #parcel #estate #mana https://t.co/dC10966fNB"
2022-05-04 11:29:56+00:00,"Order successful!

LAND Coordinates: [-142, 12]
Price: 2.5500 $ETH ($7,299.63 USD = 2.5500 $ETH)

Purchased by https://t.co/Zo4T6qlEHq from https://t.co/foNLWYotKi

https://t.co/MijUzYrolN #decentraland #land #parcel #estate #mana https://t.co/1HiXSzO19i"
2022-05-04 11:20:01+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $MANA or #MANA
2. $NMR or #NMR
3. $MATIC or #MATIC
Show More https://t.co/Wd1UnIOBEG https://t.co/iKTt8nVfQz"
2022-05-04 11:20:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MANA or #MANA
2. $MATIC or #MATIC
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/pwNz3tDeIe"
2022-05-04 11:16:51+00:00,"Businesses have started to recognize the potential of Blockchain technology, and they are incorporating it in their business models.  Blockchain-based games have brought with them the promise of new ways to play, interact and engage with games. #MANA #AXIE #Blockchain #Games https://t.co/QD8Zffpgfy"
2022-05-04 11:06:40+00:00,"5月4日(水)
地元のホールへ
#mana ちゃん(///ω///)♪💞
いつも楽しく話せてホントにいい子です(〃´ω`〃)スゴく可愛いしネ(〃´ω`〃)💞 https://t.co/F3RQkF7fFI"
2022-05-04 11:06:01+00:00,23.98% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $1.458 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.918. CLICK https://t.co/lky02NVlox to track. #MANAbyTorshis
2022-05-04 11:01:22+00:00,My revised dual land collection #mtg #magic #magicthegathering #edh #commander #mana #setup #fyp #foryoupage https://t.co/vH4KYYRdAS
2022-05-04 11:00:04+00:00,"Decentraland (MANA) White Paper 08 - Konsensüs Katmanı | Kripto Coin
Detaylar: https://t.co/KcTYBGsj5z
#decentraland #mana #ethereum #erc20"
2022-05-04 11:00:01+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/p8j5YD3S2o"
2022-05-04 11:00:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MANA or #MANA
2. $MATIC or #MATIC
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/JPLUAz4xX3"
2022-05-04 10:53:06+00:00,#MANA #decentraland https://t.co/nUL9pJfYPi
2022-05-04 10:52:03+00:00,"#AVAX #SAND #MANA
Trend analizi ve kısa vade olacaklar hakkında Yusuf hocamızın değerlendirmesi izlemek isteyenler link ⏬⏬⏬⏬⏬⏬⏬⏬⏬ #kriptopara
#BTC

https://t.co/WXlghl7b0w"
2022-05-04 10:45:01+00:00,23.58% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $1.466 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.918. CLICK https://t.co/lky02NVlox to track. #MANAbyTorshis
2022-05-04 10:43:00+00:00,"Another ancient statue in low-poly style. What do you think? 🤔
#statue #dcl #mana #Metaverse #virtualgallery #filmstockmeta #decentraland https://t.co/3dnE3pc3Vo"
2022-05-04 10:40:35+00:00,"2022.04.30 BBQ＆ライブオフ会@八街ヴィラ

2人でハートの中の入ったよポーズ‼️💕

A-le（さなまな）⑤

#足立区ご当地アイドル
#Ale
#Sana
#Mana
#双子説あり
#3歳から同じダンススクールで仲良し https://t.co/eiCxramA02"
2022-05-04 10:40:24+00:00,#AVAX  COİN ANALİZ - #MANA  COİN ANALİZ - #SAND  COİN ANALİZ- #kriptopara  https://t.co/UDl6l71TH6 @YouTube aracılığıyla
2022-05-04 10:40:02+00:00,"Top 🔟 GAINING cryptocurrency this hour
1. $MATIC or #MATIC
2. $MANA or #MANA
Show More https://t.co/Wd1UnIOBEG https://t.co/WWhQQhvTNZ"
2022-05-04 10:40:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MANA or #MANA
2. $MATIC or #MATIC
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/CRq6NK0jgO"
2022-05-04 10:37:47+00:00,"2022.04.30 BBQ＆ライブオフ会@八街ヴィラ

まなの表情がたまらなく良いね👍🏻🥰

Mana（JC2）⑤

#足立区ご当地アイドル
#Ale
#Mana
#SnowManが好き
#JILLSTUARTが好き
#Sanaより背が低い
#スマホにシールラリー継続中 https://t.co/zQ2MNZgkSS"
2022-05-04 10:35:22+00:00,"Features of #US Markets are pumping before FED meeting. 

Bull trap or inside information?

Because SEC is protecting us i ll put my money on the second one.

#nasdaq #crypto #cryptos #theta $theta #bitcoin #btc #eth #xrp #ada #ape #sand #mana #MetGala https://t.co/0Eiib9zRK3"
2022-05-04 10:32:38+00:00,"需要があるかわかりませんが武器強化コンテンツのCWLS作ってみました！

Weapon Master メンバー募集（コミュニティファインダー） | FINAL FANTASY XIV, The Lodestone 武器作成 初心者/若葉歓迎 立ち上げメンバー募集https://t.co/2e50mqmXgv 
#FF14初心者 #FF14 #Mana #Hades #FF14フレンド募集"
2022-05-04 10:30:25+00:00,"だれだ！？私に光を操る術を教えたのはぁ！！！？？？
お仕事行ってきまーす＾＾
#FF14 #Mana #Studiokogane https://t.co/Kb36rGDqFJ"
2022-05-04 10:25:53+00:00,"Pretty interesting concept for gamers to look into.

#Mana

https://t.co/bPGhAFovim"
2022-05-04 10:24:01+00:00,25.03% profit of $MANA-USD: My target is to buy MORE #MANA-USD at $1.438 if less than what I bought last time to reduce the impact of volatility on the overall purchase and sell it ALL at $1.918. CLICK https://t.co/lky02NVlox to track. #MANAbyTorshis
2022-05-04 10:20:00+00:00,"Top 🔟 PERFORMING cryptocurrency this hour
1. $MANA or #MANA
2. $MATIC or #MATIC
3. $NMR or #NMR
Show More https://t.co/Wd1UnIOBEG https://t.co/AWeDrVNhps"
2022-05-04 10:18:41+00:00,#BTC bu yapıya anlık başka bir örnek #mana paritesi hatta grafikteki hedef henüz gelmiş değil 😉 breaker ve Ote kullanımına güzel bir örnek takip edelim bakalım hedef gelecek mi https://t.co/NZ2sTMhwe2 https://t.co/lABCzmw2Ww
2022-05-04 10:04:14+00:00,"Fashion Island #3 (@favid#5317 on discord) was purchased for 40,000 $MANA ($61,200.0 USD) by https://t.co/6C7ZNA01v8 from https://t.co/IbjfoWwak5 #decentraland #land #parcel #estate #mana https://t.co/wUqDCe3Pl3"
